inventory_id,set_num,quantity,name,year,theme_id,num_parts,_merge
2917,4524-8,1,Advent Calendar 2002 Creator (Day  7) Girl,2002,223,1,both
2917,4524-9,1,Advent Calendar 2002 Creator (Day  8) Dog with hat,2002,223,11,both
2943,4484-1,1,X-wing Fighter & TIE Advanced - Mini,2003,159,72,both
7482,4484-1,1,X-wing Fighter & TIE Advanced - Mini,2003,159,72,both
2943,4485-1,1,Sebulba's Podracer & Anakin's Podracer - Mini,2003,159,72,both
7482,4485-1,1,Sebulba's Podracer & Anakin's Podracer - Mini,2003,159,72,both
2943,4486-1,1,AT-ST & Snowspeeder - Mini,2003,159,76,both
7482,4486-1,1,AT-ST & Snowspeeder - Mini,2003,159,76,both
2943,4487-1,1,Jedi Starfighter & Slave I - Mini,2003,159,53,both
7482,4487-1,1,Jedi Starfighter & Slave I - Mini,2003,159,53,both
2948,1431-1,1,Tahnok Va (Kabaya Promotional),2002,329,27,both
14198,1431-1,1,Tahnok Va (Kabaya Promotional),2002,329,27,both
2948,1432-1,1,Nuhvok Va (Kabaya Promotional),2002,329,26,both
2948,1433-1,1,Gahlok Va (Kabaya Promotional),2002,329,26,both
2948,1434-1,1,Lehvak Va (Kabaya Promotional),2002,329,25,both
2989,20201-1,1,"MBA Level One - Kit 2, Microbuild Designer",2011,432,221,both
15238,20201-1,1,"MBA Level One - Kit 2, Microbuild Designer",2011,432,221,both
16319,20201-1,1,"MBA Level One - Kit 2, Microbuild Designer",2011,432,221,both
2989,20202-1,1,"MBA Level One - Kit 3, Robot Designer",2011,432,158,both
15238,20202-1,1,"MBA Level One - Kit 3, Robot Designer",2011,432,158,both
16319,20202-1,1,"MBA Level One - Kit 3, Robot Designer",2011,432,158,both
3044,2065-1,1,Furno 2.0,2011,401,30,both
6319,2065-1,1,Furno 2.0,2011,401,30,both
3044,2067-1,1,Evo 2.0,2011,401,31,both
6319,2067-1,1,Evo 2.0,2011,401,31,both
3053,7242-1,1,Street Sweeper,2005,63,64,both
3313,7242-1,1,Street Sweeper,2005,63,64,both
10043,7242-1,1,Street Sweeper,2005,63,64,both
3053,7246-1,1,Mini Digger,2005,56,37,both
13696,7246-1,1,Mini Digger,2005,56,37,both
15980,7246-1,1,Mini Digger,2005,56,37,both
3053,7248-1,1,Digger,2005,56,128,both
3313,7248-1,1,Digger,2005,56,128,both
15980,7248-1,1,Digger,2005,56,128,both
3092,6008-1,1,Royal King,1995,201,12,both
3092,6027-1,1,Bat Lord's Catapult,1997,195,54,both
3092,6037-1,1,Witch's Windship,1997,195,60,both
3109,7240-1,1,Fire Station,2005,58,264,both
4969,7240-1,1,Fire Station,2005,58,264,both
11861,7240-1,1,Fire Station,2005,58,264,both
3110,9497-1,1,Republic Striker Starfighter,2012,158,378,both
3110,9500-1,1,Sith Fury-class Interceptor,2012,170,746,both
3162,41040-10,1,"Advent Calendar 2014, Friends (Day 9) - Holiday Candle",2014,226,6,both
3162,41040-11,1,"Advent Calendar 2014, Friends (Day 10) - Friends Kitchen Accessories",2014,226,17,both
3162,41040-12,1,"Advent Calendar 2014, Friends (Day 11) - Stove",2014,226,13,both
3162,41040-13,1,"Advent Calendar 2014, Friends (Day 12) - Sweets and Saucepan",2014,226,7,both
3162,41040-14,1,"Advent Calendar 2014, Friends (Day 13) - Sideboard",2014,226,13,both
3162,41040-15,1,"Advent Calendar 2014, Friends (Day 14) - Goblets and Food",2014,226,12,both
3162,41040-16,1,"Advent Calendar 2014, Friends (Day 15) - Sink",2014,226,12,both
3162,41040-17,1,"Advent Calendar 2014, Friends (Day 16) - Cake and Cups",2014,226,6,both
3162,41040-18,1,"Advent Calendar 2014, Friends (Day 17) - Holiday Fireplace",2014,226,17,both
3162,41040-19,1,"Advent Calendar 2014, Friends (Day 18) - End Table and Book",2014,226,11,both
3162,41040-2,1,"Advent Calendar 2014, Friends (Day 1) - Mia",2014,226,4,both
3162,41040-20,1,"Advent Calendar 2014, Friends (Day 19) - Sofa",2014,226,10,both
3162,41040-21,1,"Advent Calendar 2014, Friends (Day 20) - White Cat",2014,226,3,both
3162,41040-22,1,"Advent Calendar 2014, Friends (Day 21) - Radio and Cell Phone",2014,226,8,both
3162,41040-23,1,"Advent Calendar 2014, Friends (Day 22) - Large Present",2014,226,8,both
3162,41040-24,1,"Advent Calendar 2014, Friends (Day 23) - Christmas Tree",2014,226,18,both
3162,41040-25,1,"Advent Calendar 2014, Friends (Day 24) - Present with Skates, Camera",2014,226,17,both
3162,41040-3,1,"Advent Calendar 2014, Friends (Day 2) - Sled",2014,226,11,both
3162,41040-4,1,"Advent Calendar 2014, Friends (Day 3) - Gift and Basket",2014,226,4,both
3162,41040-5,1,"Advent Calendar 2014, Friends (Day 4) - Deer and Tree",2014,226,4,both
3162,41040-6,1,"Advent Calendar 2014, Friends (Day 5) - Holiday Window Scene",2014,226,13,both
3162,41040-7,1,"Advent Calendar 2014, Friends (Day 6) - Ewa, Christmas Outfit",2014,226,4,both
3162,41040-8,1,"Advent Calendar 2014, Friends (Day 7) - Table",2014,226,11,both
3162,41040-9,1,"Advent Calendar 2014, Friends (Day 8) - Chairs",2014,226,14,both
3271,71007-1,1,Wizard,2014,548,11,both
3271,71007-10,1,Dino Tracker,2014,548,7,both
3271,71007-11,1,Pizza Delivery Man,2014,548,7,both
3271,71007-12,1,Rock Star,2014,548,6,both
3271,71007-13,1,Swashbuckler,2014,548,7,both
3271,71007-14,1,Piggy Guy,2014,548,6,both
3271,71007-15,1,Genie Girl,2014,548,6,both
3271,71007-16,1,Spooky Girl,2014,548,7,both
3271,71007-2,1,Hun Warrior,2014,548,10,both
3271,71007-3,1,Fairytale Princess,2014,548,6,both
3271,71007-4,1,Video Game Guy,2014,548,6,both
3271,71007-5,1,Battle Goddess,2014,548,9,both
3271,71007-6,1,Space Miner,2014,548,9,both
3271,71007-7,1,Lifeguard,2014,548,7,both
3271,71007-8,1,Prospector,2014,548,7,both
3271,71007-9,1,Jester,2014,548,7,both
3292,8575-1,1,Kohrak-Kal,2003,330,42,both
3292,8576-1,1,Lehvak-Kal,2003,330,42,both
3292,8577-1,1,Pahrak-Kal,2003,330,42,both
3292,8578-1,1,Gahlok-Kal,2003,330,42,both
3309,8831-0,60,Minifigure Series 7 [Random Bag],2012,542,0,both
3313,7243-1,1,Construction Site,2005,56,301,both
3313,7249-1,1,XXL Mobile Crane,2005,56,525,both
3339,7245-1,1,"Prisoner Transport, Black Logo",2005,61,99,both
6733,7245-1,1,"Prisoner Transport, Black Logo",2005,61,99,both
10435,7245-1,1,"Prisoner Transport, Black Logo",2005,61,99,both
13355,7245-1,1,"Prisoner Transport, Black Logo",2005,61,99,both
15192,7245-1,1,"Prisoner Transport, Black Logo",2005,61,99,both
3339,7732-1,1,Air Mail,2008,50,87,both
16034,7732-1,1,Air Mail,2008,50,87,both
3339,8401-1,1,City Minifigure Collection,2009,62,59,both
5904,8401-1,1,City Minifigure Collection,2009,62,59,both
7766,8401-1,1,City Minifigure Collection,2009,62,59,both
15192,8401-1,1,City Minifigure Collection,2009,62,59,both
3343,8601-1,1,Toa Vakama,2003,353,48,both
7670,8601-1,1,Toa Vakama,2003,353,48,both
8501,8601-1,1,Toa Vakama,2003,353,48,both
3343,8603-1,1,Toa Whenua,2004,353,49,both
8091,8603-1,1,Toa Whenua,2004,353,49,both
13907,8603-1,1,Toa Whenua,2004,353,49,both
3344,9461-1,1,The Swamp Creature,2012,558,70,both
3344,9462-1,1,The Mummy,2012,558,91,both
3344,9463-1,1,The Werewolf,2012,558,243,both
3344,9464-1,1,The Vampire Hearse,2012,558,313,both
3344,9466-1,1,The Crazy Scientist & His Monster,2012,558,429,both
3344,9467-1,1,The Ghost Train,2012,558,741,both
3344,9468-1,1,The Vampyre Castle,2012,558,942,both
3351,8909-1,1,Brawny Boxer - Team GB,2012,546,6,both
3351,8909-2,1,Stealth Swimmer - Team GB Complete Set with Stand and Accessories,2012,546,6,both
3351,8909-3,1,Relay Runner - Team GB Complete Set with Stand and Accessories,2012,546,7,both
3351,8909-4,1,Judo Fighter - Team GB Complete Set with Stand and Accessories,2012,546,6,both
3351,8909-5,1,Tactical Tennis Player - Team GB Complete Set with Stand and Accessories,2012,546,7,both
3351,8909-6,1,Flexible Gymnast - Team GB Complete Set with Stand and Accessories,2012,546,9,both
3351,8909-7,1,Wondrous Weightlifter - Team GB Complete Set with Stand and Accessories,2012,546,9,both
3351,8909-8,1,Horseback Rider - Team GB Complete Set with Stand and Accessories,2012,546,6,both
3351,8909-9,1,Agile Archer - Team GB Complete Set with Stand and Accessories,2012,546,7,both
3365,fruit1-1,1,Apple - Hong Kong Lego Show Promotional,2007,33,8,both
3365,fruit2-1,1,Cherry - Hong Kong Lego Show Promotional,2007,33,11,both
3365,fruit3-1,1,Grapes - Hong Kong Lego Show Promotional,2007,33,7,both
3365,fruit4-1,1,Mango - Hong Kong Lego Show Promotional,2007,33,6,both
3365,fruit5-1,1,Melon - Hong Kong Lego Show Promotional,2007,33,8,both
3365,fruit6-1,1,Orange - Hong Kong Lego Show Promotional,2007,33,7,both
3365,fruit7-1,1,Pear - Hong Kong Lego Show Promotional,2007,33,10,both
3365,fruit8-1,1,Tree - Hong Kong Lego Show Promotional,2007,33,0,both
3367,1413-1,1,Rover,2001,135,29,both
3367,1414-1,1,Double Hover (Kabaya Promotional),2001,135,21,both
3367,1415-1,1,Jet Scooter,2001,135,24,both
3367,1416-1,1,Worker Robot,2001,135,30,both
3392,8909-0,60,Team GB Minifigures [Random Bag],2012,546,0,both
3422,3404-1,1,Black Bus,2000,462,130,both
3435,8672-1,1,Ferrari Finish Line,2006,114,575,both
3435,8673-1,1,Ferrari F1 Fuel Stop,2006,114,188,both
3467,3340-1,1,Star Wars #1 - Sith Minifig Pack,2000,166,30,both
3467,3341-1,1,Star Wars #2 - Luke/Han/Boba Minifig Pack,2000,169,25,both
3467,3342-1,1,Star Wars #3 - Troopers/Chewie Minifig Pack,2000,169,25,both
3467,3343-1,1,Star Wars #4 - Battle Droid Minifig Pack,2000,166,33,both
3550,8381-1,1,Exo Raider,2003,116,93,both
3550,8382-1,1,Hot Buster,2004,116,66,both
3574,00-2,1,Weetabix Promotional House 1,1976,413,147,both
3574,00-3,1,Weetabix Promotional House 2,1976,413,149,both
3574,00-4,1,Weetabix Promotional Windmill,1976,413,126,both
3586,8566-1,1,Onua Nuva,2002,354,41,both
9094,8566-1,1,Onua Nuva,2002,354,41,both
3586,8567-1,1,Lewa Nuva,2002,354,37,both
9094,8567-1,1,Lewa Nuva,2002,354,37,both
3586,8568-1,1,Pohatu Nuva,2002,354,43,both
3586,8570-1,1,Gali Nuva,2002,354,44,both
3586,8571-1,1,Kopaka Nuva,2002,354,42,both
3586,8572-1,1,Tahu Nuva,2002,354,36,both
3621,70410-1,1,Soldiers Outpost,2015,154,164,both
3621,70412-1,1,Soldiers Fort,2015,154,234,both
3690,7957-1,1,Sith Nightspeeder,2011,165,213,both
10676,7957-1,1,Sith Nightspeeder,2011,165,213,both
3690,7961-1,1,Darth Maul's Sith Infiltrator,2011,166,478,both
3691,9440-1,1,Venomari Shrine,2012,435,86,both
3691,9444-1,1,Cole’s Tread Assault,2012,435,285,both
3694,3747-1,1,Locomotive Gray Bricks,2001,238,106,both
12273,3747-1,1,Locomotive Gray Bricks,2001,238,106,both
13153,3747-1,1,Locomotive Gray Bricks,2001,238,106,both
14942,3747-1,1,Locomotive Gray Bricks,2001,238,106,both
3699,8772-1,1,Rascus (European version without Cards),2004,198,46,both
8980,8772-1,1,Rascus (European version without Cards),2004,198,46,both
3699,8774-1,1,Vladek (European version without Cards),2004,198,48,both
3705,9738-1,1,Remote Control,1998,260,1,both
5955,9738-1,1,Remote Control,1998,260,1,both
3705,9916-1,1,LEGO Electrical Capacitor,1999,1,1,both
5955,9916-1,1,LEGO Electrical Capacitor,1999,1,1,both
3755,1528-1,1,Dragster,1986,82,29,both
3755,1572-1,1,Super Tow Truck,1986,85,79,both
3764,7207-1,1,Fire Boat,2010,58,305,both
3792,7161-1,1,Gungan Sub,1999,166,379,both
3941,75000-1,1,Clone Troopers vs. Droidekas,2013,167,124,both
3941,75003-1,1,A-wing Starfighter,2013,169,177,both
3941,75014-1,1,Battle Of Hoth,2013,169,415,both
3963,8736-1,1,Toa Hordika Vakama,2005,350,48,both
14498,8736-1,1,Toa Hordika Vakama,2005,350,48,both
15776,8736-1,1,Toa Hordika Vakama,2005,350,48,both
3963,8737-1,1,Toa Hordika Nokama,2005,350,48,both
15776,8737-1,1,Toa Hordika Nokama,2005,350,48,both
3963,8738-1,1,Toa Hordika Whenua,2005,350,48,both
14498,8738-1,1,Toa Hordika Whenua,2005,350,48,both
15776,8738-1,1,Toa Hordika Whenua,2005,350,48,both
3963,8739-1,1,Toa Hordika Onewa,2005,350,48,both
15776,8739-1,1,Toa Hordika Onewa,2005,350,48,both
3963,8740-1,1,Toa Hordika Matau,2005,350,48,both
14498,8740-1,1,Toa Hordika Matau,2005,350,48,both
15776,8740-1,1,Toa Hordika Matau,2005,350,48,both
3963,8741-1,1,Toa Hordika Nuju,2005,350,48,both
15776,8741-1,1,Toa Hordika Nuju,2005,350,48,both
4041,41551-1,1,Snax,2015,586,51,both
4041,41552-1,1,Berp,2015,586,68,both
4041,41553-1,1,Vaka-Waka,2015,586,69,both
4051,75023-10,1,"Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225,12,both
4051,75023-11,1,"Advent Calendar 2013, Star Wars (Day 10) - Clone Trooper",2013,225,4,both
4051,75023-12,1,"Advent Calendar 2013, Star Wars (Day 11) - AT-TE Walker",2013,225,15,both
4051,75023-13,1,"Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11,both
4051,75023-14,1,"Advent Calendar 2013, Star Wars (Day 13) - Battle Droid",2013,225,5,both
4051,75023-15,1,"Advent Calendar 2013, Star Wars (Day 14) - Geonosian Starfighter",2013,225,11,both
4051,75023-16,1,"Advent Calendar 2013, Star Wars (Day 15) - Geonosian Warrior",2013,225,3,both
4051,75023-17,1,"Advent Calendar 2013, Star Wars (Day 16) - Geonosian Weapons Depot",2013,225,10,both
4051,75023-18,1,"Advent Calendar 2013, Star Wars (Day 17) - Naboo Cruiser",2013,225,16,both
4051,75023-19,1,"Advent Calendar 2013, Star Wars (Day 18) - Scout Trooper",2013,225,4,both
4051,75023-2,1,"Advent Calendar 2013, Star Wars (Day  1) - R5-F7",2013,225,4,both
4051,75023-20,1,"Advent Calendar 2013, Star Wars (Day 19) - Separatist Shuttle",2013,225,18,both
4051,75023-21,1,"Advent Calendar 2013, Star Wars (Day 20) - Jedi Starfighter",2013,225,13,both
4051,75023-22,1,"Advent Calendar 2013, Star Wars (Day 21) - Jango Fett's Slave I",2013,225,20,both
4051,75023-23,1,"Advent Calendar 2013, Star Wars (Day 22) - Young Boba Fett",2013,225,4,both
4051,75023-24,1,"Advent Calendar 2013, Star Wars (Day 23) - Jet Pack Sled",2013,225,16,both
4051,75023-25,1,"Advent Calendar 2013, Star Wars (Day 24) - Holiday Jango Fett",2013,225,9,both
4051,75023-3,1,"Advent Calendar 2013, Star Wars (Day  2) - Dooku's Solar Sailer",2013,225,11,both
4051,75023-4,1,"Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225,9,both
4051,75023-5,1,"Advent Calendar 2013, Star Wars (Day  4) - Zam Wesell's Speeder",2013,225,14,both
4051,75023-6,1,"Advent Calendar 2013, Star Wars (Day  5) - Twin-Pod Cloud Car",2013,225,16,both
4051,75023-7,1,"Advent Calendar 2013, Star Wars (Day  6) - Endor Rebel Trooper",2013,225,4,both
4051,75023-8,1,"Advent Calendar 2013, Star Wars (Day  7) - Weapons Depot",2013,225,11,both
4051,75023-9,1,"Advent Calendar 2013, Star Wars (Day  8) - Republic Gunship",2013,225,14,both
4083,7142-1,1,X-wing Fighter (re-release of 7140),2002,169,273,both
13269,7142-1,1,X-wing Fighter (re-release of 7140),2002,169,273,both
4083,7152-1,1,TIE Fighter & Y-wing (re-release of 7150),2002,169,411,both
13269,7152-1,1,TIE Fighter & Y-wing (re-release of 7150),2002,169,411,both
4133,8804-0,60,Minifigure Series 4 [Random Bag],2011,539,0,both
4187,7892-1,1,Hospital,2006,60,385,both
13398,7892-1,1,Hospital,2006,60,385,both
4187,7902-1,1,Doctor's Car,2006,60,65,both
13355,7902-1,1,Doctor's Car,2006,60,65,both
13398,7902-1,1,Doctor's Car,2006,60,65,both
4187,7903-1,1,Rescue Helicopter,2006,60,248,both
9502,7903-1,1,Rescue Helicopter,2006,60,248,both
13355,7903-1,1,Rescue Helicopter,2006,60,248,both
13398,7903-1,1,Rescue Helicopter,2006,60,248,both
4278,7952-10,1,Advent Calendar 2010 Kingdoms (Day  9) - Chest with Jewels,2010,219,5,both
4278,7952-11,1,Advent Calendar 2010 Kingdoms (Day 10) - Skeleton,2010,219,6,both
4278,7952-12,1,Advent Calendar 2010 Kingdoms (Day 11) - Dungeon Cell Window with Handcuffs,2010,219,14,both
4278,7952-13,1,Advent Calendar 2010 Kingdoms (Day 12) - Pig with Apple,2010,219,2,both
4278,7952-14,1,Advent Calendar 2010 Kingdoms (Day 13) - Prince with Sword,2010,219,5,both
4278,7952-15,1,Advent Calendar 2010 Kingdoms (Day 14) - Sword in the Stone,2010,219,6,both
4278,7952-16,1,Advent Calendar 2010 Kingdoms (Day 15) - Jousting Dummy with Helmet and Halberd,2010,219,8,both
4278,7952-17,1,Advent Calendar 2010 Kingdoms (Day 16) - Barmaid,2010,219,4,both
4278,7952-18,1,Advent Calendar 2010 Kingdoms (Day 17) - Keg with Tap,2010,219,9,both
4278,7952-19,1,Advent Calendar 2010 Kingdoms (Day 18) - Cauldron,2010,219,3,both
4278,7952-2,1,Advent Calendar 2010 Kingdoms (Day  1) - Blacksmith with Hammer,2010,219,5,both
4278,7952-20,1,Advent Calendar 2010 Kingdoms (Day 19) - Lion Knight with Spear,2010,219,5,both
4278,7952-21,1,Advent Calendar 2010 Kingdoms (Day 20) - Catapult,2010,219,7,both
4278,7952-22,1,Advent Calendar 2010 Kingdoms (Day 21) - Lion Knight Scale Mail with Quiver and Crossbow,2010,219,6,both
4278,7952-23,1,Advent Calendar 2010 Kingdoms (Day 22) - Owl in Tree,2010,219,6,both
4278,7952-24,1,Advent Calendar 2010 Kingdoms (Day 23) - Cooking Table with Frying Pan,2010,219,12,both
4278,7952-25,1,Advent Calendar 2010 Kingdoms (Day 24) - Blue Wizard with Wand,2010,219,6,both
4278,7952-3,1,Advent Calendar 2010 Kingdoms (Day  2) - Anvil and Forge with Sword,2010,219,13,both
4278,7952-4,1,Advent Calendar 2010 Kingdoms (Day  3) - Weapons Rack,2010,219,11,both
4278,7952-5,1,Advent Calendar 2010 Kingdoms (Day  4) - Dragon Knight with Flail,2010,219,5,both
4278,7952-6,1,Advent Calendar 2010 Kingdoms (Day  5) - Weapons Cart with Spear,2010,219,9,both
4278,7952-7,1,Advent Calendar 2010 Kingdoms (Day  6) - Armor Rack with Plate Armor and Helmet,2010,219,7,both
4278,7952-8,1,Advent Calendar 2010 Kingdoms (Day  7) - Queen with Frog,2010,219,6,both
4278,7952-9,1,Advent Calendar 2010 Kingdoms (Day  8) - Throne,2010,219,7,both
4288,60004-1,1,Fire Station,2013,58,750,both
4288,850618-1,1,City Fire Accessory Set,2013,58,43,both
4365,4335-1,1,Black Robots Pod,2004,478,50,both
4365,4346-1,1,Robo Pod,2004,478,50,both
8885,4346-1,1,Robo Pod,2004,478,50,both
4365,4347-1,1,Auto Pod,2004,478,40,both
8885,4347-1,1,Auto Pod,2004,478,40,both
4365,4348-1,1,Aero Pod,2004,478,36,both
8885,4348-1,1,Aero Pod,2004,478,36,both
4365,4349-1,1,Wild Pod,2004,478,44,both
8885,4349-1,1,Wild Pod,2004,478,44,both
4394,1974-2,1,Flyercracker USA,1989,68,74,both
4394,1974-3,1,Smuggler's Hayride,1989,194,50,both
4394,1974-4,1,Star Quest,1989,132,37,both
4467,6824-1,1,Space Dart I,1984,130,48,both
4467,886-1,1,Space Buggy,1979,130,20,both
4467,889-1,1,Radar Truck,1979,130,29,both
4536,1421-1,1,Director's Copter (Kabaya Promotional),2001,273,22,both
4536,1422-1,1,Camera Cart (Kabaya Promotional),2001,273,20,both
4536,1423-1,1,Air Boat (Kabaya Promotional),2001,273,24,both
4536,1424-1,1,Stunt Go-Kart (Kabaya Promotional),2001,273,25,both
4553,8978-1,1,Skrall,2009,331,50,both
4553,8979-1,1,Malum,2009,331,59,both
4553,8980-1,1,Gresh,2009,331,55,both
4553,8981-1,1,Tarix,2009,331,57,both
4553,8982-1,1,Strakk,2009,331,46,both
4553,8983-1,1,Vorox,2009,331,51,both
4570,4210-1,1,Coast Guard Platform,2008,55,450,both
4570,7736-1,1,Coast Guard Quad Bike,2008,55,33,both
10656,7736-1,1,Coast Guard Quad Bike,2008,55,33,both
4570,7737-1,1,Off-Road Vehicle and Jet Scooter,2008,55,130,both
10656,7737-1,1,Off-Road Vehicle and Jet Scooter,2008,55,130,both
4570,7738-1,1,Coast Guard Helicopter and Life Raft,2008,55,447,both
10656,7738-1,1,Coast Guard Helicopter and Life Raft,2008,55,447,both
4577,8727-1,1,Inika Toa Jaller,2006,351,46,both
13538,8727-1,1,Inika Toa Jaller,2006,351,46,both
4577,8728-1,1,Inika Toa Hahli,2006,351,46,both
13538,8728-1,1,Inika Toa Hahli,2006,351,46,both
4643,6407-1,1,Fire Chief,1997,98,26,both
10515,6407-1,1,Fire Chief,1997,98,26,both
14919,6407-1,1,Fire Chief,1997,98,26,both
4643,6554-1,1,Blaze Brigade,1997,98,261,both
4666,71008-0,60,LEGO Minifigures - Series 13 [Random Bag],2015,551,0,both
4718,10081-1,1,Birthday Pack Heart,2004,500,70,both
4718,10082-1,1,Birthday Pack Daisy,2004,500,70,both
4718,10083-1,1,Birthday Pack Star,2004,500,70,both
4719,6900-1,1,Cyber Saucer,1997,144,112,both
4739,2143-1,1,Rocka 3.0,2011,401,30,both
4739,2145-1,1,Stormer 3.0,2011,401,31,both
4771,7630-1,1,Front-End Loader,2009,56,107,both
5110,7630-1,1,Front-End Loader,2009,56,107,both
11935,7630-1,1,Front-End Loader,2009,56,107,both
4771,7633-1,1,Construction Site,2009,56,897,both
11935,7633-1,1,Construction Site,2009,56,897,both
4832,8782-1,1,Danju (USA version with 3 Cards),2004,198,45,both
4832,8786-1,1,Vladek (USA version with 3 Cards),2004,198,51,both
9381,8786-1,1,Vladek (USA version with 3 Cards),2004,198,51,both
4863,5515-1,1,Fun Building with LEGO Bricks,2007,37,240,both
4863,5537-1,1,Limited Edition [Blue Tub],2007,37,683,both
4874,8581-1,1,Kopeke,2003,335,25,both
8312,8581-1,1,Kopeke,2003,335,25,both
4874,8582-1,1,Matoro,2003,335,25,both
8312,8582-1,1,Matoro,2003,335,25,both
4874,8583-1,1,Hahli,2003,335,25,both
13423,8583-1,1,Hahli,2003,335,25,both
4874,8584-1,1,Hewkii,2003,335,25,both
13423,8584-1,1,Hewkii,2003,335,25,both
4918,8779-1,1,The Grand Tournament,2004,198,321,both
4941,75037-1,1,Battle on Saleucami,2014,158,179,both
4941,75038-1,1,Jedi Interceptor,2014,158,222,both
4941,75045-1,1,Republic AV-7 Anti-Vehicle Cannon,2014,158,434,both
4969,7043-1,1,Firefighter,2004,108,68,both
4971,41044-1,1,Macaw's Fountain,2014,496,39,both
4971,41045-1,1,Orangutan's Banana Tree,2014,496,37,both
4971,41046-1,1,Brown Bear's River,2014,496,37,both
4987,8684-1,1,Mariachi / Maraca Man - Complete Set,2010,537,9,both
4987,8684-10,1,Weightlifter - Complete Set,2010,537,8,both
4987,8684-11,1,Pop Star - Complete Set,2010,537,6,both
4987,8684-12,1,Skier - Complete Set,2010,537,9,both
4987,8684-13,1,Disco Dude - Complete Set,2010,537,6,both
4987,8684-14,1,Karate Master - Complete Set,2010,537,6,both
4987,8684-15,1,Surfer - Complete Set,2010,537,6,both
4987,8684-16,1,Pharaoh - Complete Set,2010,537,6,both
4987,8684-2,1,Spartan Warrior - Complete Set,2010,537,8,both
4987,8684-3,1,Circus Ringmaster - Complete Set,2010,537,6,both
4987,8684-4,1,Witch - Complete Set,2010,537,6,both
4987,8684-5,1,Vampire - Complete Set,2010,537,7,both
4987,8684-6,1,Traffic Cop - Complete Set,2010,537,7,both
4987,8684-7,1,Explorer - Complete Set,2010,537,7,both
4987,8684-8,1,Lifeguard - Complete Set,2010,537,6,both
4987,8684-9,1,Mime - Complete Set,2010,537,7,both
4993,6814-1,1,Ice Tunnelator,1993,133,25,both
4993,6879-1,1,Blizzard Baron,1993,133,83,both
4993,6898-1,1,Ice-Sat V,1993,133,136,both
5039,7422-1,1,Airplane,2003,300,33,both
7286,7422-1,1,Airplane,2003,300,33,both
10405,7422-1,1,Airplane,2003,300,33,both
5039,7423-1,1,Mountain Sleigh,2003,300,30,both
7286,7423-1,1,Mountain Sleigh,2003,300,30,both
10405,7423-1,1,Mountain Sleigh,2003,300,30,both
5039,7424-1,1,Black Cruiser,2003,300,28,both
7286,7424-1,1,Black Cruiser,2003,300,28,both
10405,7424-1,1,Black Cruiser,2003,300,28,both
5093,6271-1,1,Imperial Flagship,1992,147,320,both
5097,1794-1,1,Dragon Master Chariot,1994,186,36,both
5097,1795-1,1,Imperial Cannon,1994,147,37,both
5110,5610-1,1,Builder,2008,56,23,both
5110,5612-1,1,Police Officer,2008,61,21,both
6733,5612-1,1,Police Officer,2008,61,21,both
5114,7699-1,1,MT-101 Armored Drilling Unit,2007,137,634,both
5133,71004-1,1,Calamity Drone,2014,549,7,both
5133,71004-10,1,Larry the Barista,2014,549,6,both
5133,71004-11,1,Velma Staplebot,2014,549,6,both
5133,71004-12,1,Taco Tuesday Man,2014,549,10,both
5133,71004-13,1,'Where Are My Pants?' Guy,2014,549,6,both
5133,71004-14,1,Wiley Fusebot,2014,549,8,both
5133,71004-15,1,Panda Guy,2014,549,6,both
5133,71004-16,1,Marsha Queen of the Mermaids,2014,549,7,both
5133,71004-2,1,President Business - Complete Set,2014,549,6,both
5133,71004-3,1,Hard Hat Emmet,2014,549,6,both
5133,71004-4,1,Wild West Wyldstyle,2014,549,6,both
5133,71004-5,1,Abraham Lincoln,2014,549,6,both
5133,71004-6,1,Mrs Scratchen-Post,2014,549,6,both
5133,71004-7,1,Scribble-Face Bad Cop,2014,549,7,both
5133,71004-8,1,William Shakespeare,2014,549,7,both
5133,71004-9,1,Gail the Construction Worker,2014,549,6,both
5183,8910-1,1,Toa Mahri Kongu,2007,352,63,both
5183,8911-1,1,Toa Mahri Jaller,2007,352,67,both
5183,8912-1,1,Toa Mahri Hewkii,2007,352,61,both
5183,8913-1,1,Toa Mahri Nuparu,2007,352,58,both
5183,8914-1,1,Toa Mahri Hahli,2007,352,58,both
5183,8915-1,1,Toa Mahri Matoro,2007,352,62,both
5217,2854-1,1,Bungee Chopper,1998,3,70,both
5248,8100-1,1,Cyclone Defender,2007,389,91,both
5248,8101-1,1,Claw Crusher,2007,389,98,both
5248,8102-1,1,Blade Titan,2007,389,161,both
7618,8102-1,1,Blade Titan,2007,389,161,both
5248,8103-1,1,Sky Guardian,2007,389,143,both
5248,8104-1,1,Shadow Crawler,2007,389,160,both
7618,8104-1,1,Shadow Crawler,2007,389,160,both
5248,8105-1,1,Iron Condor,2007,389,140,both
5358,10158-1,2,High Speed Train Car,2004,239,151,both
5366,71001-1,1,Librarian - Complete Set,2013,545,7,both
5366,71001-10,1,Sea Captain - Complete Set,2013,545,7,both
5366,71001-11,1,Sad Clown - Complete Set,2013,545,6,both
5366,71001-12,1,Revolutionary Soldier - Complete Set,2013,545,6,both
